stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
3377699721902071,6843,Palais de Justice,43.5928,1.44408,0,1970324837184792,1
3377699721902072,8200,Ebelot,43.643,1.46219,0,1970324837502001,1
3377699721902073,16201,Champagne,43.6169,1.33032,0,1970324837186549,1
3377699721902078,3380,Lécrivain,43.5738,1.48884,0,1970324838348797,2
3377699721902079,3381,Lécrivain,43.5738,1.48893,0,1970324838348797,2
3377699721902081,50001,Ramonville,43.5558,1.47654,0,1970324838348800,1
3377699721902082,50003,Ramonville,43.5558,1.47657,0,1970324838348800,1
3377699721902084,4443,Ramonville,43.556,1.47714,0,1970324838348800,1
3377699721902088,2600,Passerelle St-Sauveur,43.5942,1.45707,0,1970324838348807,1
3377699721902089,2601,Passerelle St-Sauveur,43.5942,1.4572,0,1970324838348807,1
3377699721902091,2610,Archives Départementales,43.5906,1.46044,0,1970324838348810,2
3377699721902092,2611,Archives Départementales,43.5903,1.46065,0,1970324838348810,1
3377699721902094,20850,Collège André Malraux,43.5491,1.47952,0,1970324838348813,1
3377699721902095,20851,Collège André Malraux,43.5491,1.4795,0,1970324838348813,1
3377699721902097,20840,8 mai 1945,43.5407,1.48175,0,1970324838348816,1
3377699721902098,20841,8 mai 1945,43.5407,1.48176,0,1970324838348816,1
3377699721902099,20830,Ramonville Sud,43.5375,1.48199,0,1970329131942075,1
3377699721902100,20831,Ramonville Sud,43.5375,1.48202,0,1970329131942075,1
3377699721902101,6744,François Verdier,43.6009,1.45175,0,1970324837185541,1
3377699721902102,6745,François Verdier,43.6005,1.45213,0,1970324837185541,1
3377699721902103,50100,François Verdier,43.6007,1.4522,0,1970324837185541,1
3377699721902104,50101,François Verdier,43.6007,1.4522,0,1970324837185541,1
3377699721902106,26971,Bd Victor Hugo,43.6172,1.31913,0,1970324837185268,2
3377699721902107,26981,Ramounet,43.6176,1.31603,0,1970324837189867,1
3377699721902108,26961,Stade Bendichou,43.6179,1.32511,0,1970324837189866,1
3377699721902109,26950,Montel,43.609,1.33605,0,1970324837189810,1
3377699721902110,26951,Montel,43.609,1.33634,0,1970324837189810,1
3377699721902112,26990,Monturon,43.6167,1.31042,0,1970324838348831,1
3377699721902113,26991,Monturon,43.6166,1.31047,0,1970324838348831,1
3377699721902115,27001,Colomiers Lycée International,43.617,1.30878,0,1970324838348834,1
3377699721902117,23001,Blagnac E. Zola,43.6431,1.37446,0,1970324838348836,1
3377699721902119,20880,Goutillos,43.6777,1.30931,0,1970324838348838,1
3377699721902120,20881,Goutillos,43.6776,1.30878,0,1970324838348838,2
3377699721902122,2620,Port St-Etienne,43.5999,1.45669,0,1970324838348841,1
3377699722011024,50160,Barrière de Paris,43.6269,1.4338,0,1970324837185046,1
3377699722011025,50161,Barrière de Paris,43.6269,1.43381,0,1970324837185046,1
3377699722011029,50150,Minimes - Cl. Nougaro,43.6206,1.43584,0,1970324837185974,1
3377699722011031,50151,Minimes - Cl. Nougaro,43.6207,1.43586,0,1970324837185974,1
3377699722011033,50140,Canal du Midi,43.6154,1.43366,0,1970324837186027,1
3377699722011034,50141,Canal du Midi,43.6154,1.43366,0,1970324837186027,1
3377699722011039,50121,"Jeanne d'Arc",43.609,1.44545,0,1970324837184932,1
3377699722011040,50120,"Jeanne d'Arc",43.609,1.44543,0,1970324837184932,1
3377699722011093,50090,Carmes,43.5979,1.4454,0,1970324837185017,1
3377699722011094,50091,Carmes,43.5979,1.44541,0,1970324837185017,1
3377699722011097,50070,St Michel - Marcel Langer,43.5863,1.44726,0,1970324837185941,1
3377699722011098,50071,St Michel - Marcel Langer,43.5864,1.44725,0,1970324837185941,1
3377699722011100,50050,Saint Agne-SNCF,43.5804,1.44966,0,1970324837184617,1
3377699722011101,50051,Saint Agne-SNCF,43.5804,1.44968,0,1970324837184617,1
3377699722011102,50020,Faculté de Pharmacie,43.5681,1.46451,0,1970324837185357,1
3377699722011103,50021,Faculté de Pharmacie,43.5681,1.46445,0,1970324837185357,1
3377699722035247,24350,Constellations,43.583,1.53439,0,1970324838481966,1
3377699722035250,22240,Valadier,43.5755,1.6057,0,1970324838481969,2
3377699722035253,22190,Bergerie,43.6118,1.60368,0,1970324838481972,2
3377699722035256,22230,Périllou,43.5982,1.61656,0,1970324838481975,2
3377699722035262,22220,Jules Ferry,43.5942,1.60064,0,1970324838481981,1
3377699722035269,27040,Quatre Vents,43.5887,1.52652,0,1970324838481988,1
3377699722035289,24360,Ctre Cial Castanet,43.5213,1.5129,0,1970324838482008,1
3377699722051850,4441,Ramonville,43.5558,1.47742,0,1970324838348800,1
3377699722083342,4821,Canal du Midi,43.6152,1.43477,0,1970324837186027,1
3377699722083345,5934,Université Paul Sabatier,43.5606,1.46334,0,1970324837185012,1
3377699722114435,835,Empalot,43.5799,1.44143,0,1970324837186130,1
3377699722114443,20910,Ctre Cial,43.683,1.44704,0,1970324838561162,2
3377699722114444,20911,Ctre Cial,43.683,1.44742,0,1970324838561162,2
3377699722114446,20920,Esparcette,43.6841,1.44093,0,1970324838561165,2
3377699722114447,20921,Esparcette,43.684,1.44113,0,1970324838561165,2
3377699722114448,21101,Mermoz,43.6816,1.43529,0,1970324837190526,1
3377699722114449,21111,Vendanges,43.6798,1.43149,0,1970324837190525,2
3377699722114450,21121,Fonbeauzard Mairie,43.6797,1.42727,0,1970324837190521,2
3377699722114453,24420|24421,Tournefeuille Lycée,43.5764,1.31431,0,1970324838561171,1
3377699722114455,27051,Castanet-Tolosan,43.5084,1.50721,0,1970324838561174,1
3377699722193944,19172,Ctre Cial Labège,43.5489,1.5062,0,1970324837186881,1
3377699722193950,27100,Prologue,43.5481,1.50765,0,1970329131942198,1
3377699722238870,13040|13041,Seysses Gay,43.4948,1.30673,0,1970324837185377,2
3377699722238875,14691,Mairie Pechbusque,43.529,1.45739,0,1970324837186509,1
3377699722238877,14681,Le Vigné,43.5296,1.45652,0,1970324837186508,2
3377699722238878,14671,Le Pastel,43.5302,1.45826,0,1970324837186507,1
3377699722238882,19739,Colomiers Gare SNCF,43.604,1.33462,0,1970324837184752,1
3377699722238884,20451,"L'écrin",43.5512,1.51603,0,1970324837482764,2
3377699722238891,18992,Tolosane,43.5451,1.51057,0,1970324837186857,2
3377699722238896,18081,Av. de Toulouse,43.5606,1.52289,0,1970324837482768,2
3377699722238902,23101,Ch. des Martyrs,43.5705,1.41991,0,1970324839637228,2
3377699722271729,15043,Peries,43.5125,1.5011,0,1970324837186501,1
3377699722271730,20941,INRA,43.525,1.50028,0,1970324837189434,1
3377699722271732,27053,Castanet-Tolosan,43.5084,1.50666,0,1970324838561174,1
3377699722295573,2630,Platanes,43.586,1.43939,0,1970324838742292,1
3377699722295574,2631,Platanes,43.5861,1.43948,0,1970324838742292,2
3377699722306726,24450,Ribaute,43.5886,1.51589,0,1970324837186797,1
3377699722306727,24451,Ribaute,43.5888,1.51581,0,1970324837186797,1
3377699722306728,24460,Montels,43.5863,1.52201,0,1970324837186796,1
3377699722306729,24461,Montels,43.5873,1.5198,0,1970324837186796,1
3377699722321520,20950,Sicard,43.5581,1.5273,0,1970324837186842,1
3377699722321521,20951,Sicard,43.5582,1.52733,0,1970324837186842,1
3377699722327179,10076,Balma-Gramont,43.6282,1.48211,0,1970324837185612,1
3377699722327183,27110,Monplaisir,43.583,1.53411,0,1970324838773902,2
3377699722327184,27111,Monplaisir,43.5833,1.53382,0,1970324838773902,1
3377699722338142,8250,Netwiller,43.6424,1.46574,0,1970324837560348,1
3377699722338143,8251,Netwiller,43.6423,1.46597,0,1970324837560348,1
3377699722338144,17322,Lagarde,43.6011,1.49666,0,1970324837186705,1
3377699722338145,17323,Lagarde,43.6012,1.49657,0,1970324837186705,1
3377699722338148,17871,Fonsegrives Centre,43.5855,1.52888,0,1970324837186800,1
3377699722354887,28041,Bûches,43.6359,1.39375,0,1970324837189326,2
3377699722354891,28071,De Gaulle,43.6429,1.38673,0,1970324837189307,1
3377699722386565,22319,La Vache,43.6334,1.43466,0,1970324838319080,1
3377699722386570,21660,Terroir 3,43.7064,1.39963,0,1970324838833289,2
3377699722386814,5937,Université Paul Sabatier,43.5602,1.46341,0,1970324837185012,1
3377699722386833,4447,Ramonville,43.5559,1.4777,0,1970324838348800,1
3377699722386836,4449,Ramonville,43.5558,1.47776,0,1970324838348800,1
3377699722387430,26300,Adonis,43.6309,1.42368,0,1970324838834149,2
3377699722387432,26310,Pont de Ginestou,43.633,1.4233,0,1970324838834151,1
3377699722387434,26320,Laurencin,43.6354,1.41804,0,1970324838834153,1
3377699722387436,26330,Eberhardt,43.6403,1.41537,0,1970324838834155,1
3377699722387438,26340,ZI La Glacière,43.643,1.41658,0,1970324838834157,1
3377699722387440,26351,Glacière Sesquières,43.6457,1.41956,0,1970324838834159,1
3377699722387592,5939,Université Paul Sabatier,43.5605,1.46284,0,1970324837185012,1
3377699722423178,23151,Montjoie,43.5387,1.46022,0,1970324838869897,1
3377699722423180,23141,Coustet,43.5499,1.4674,0,1970324838869899,1
3377699722423185,4444,Ramonville,43.5561,1.47798,0,1970324838348800,1
3377699722423655,6842,Palais de Justice,43.5923,1.44453,0,1970324837184792,1
3377699722423659,19000,Porte de Virebent,43.6595,1.45395,0,1970324838870378,1
3377699722423660,19001,Porte de Virebent,43.6594,1.45397,0,1970324838870378,1
3377699722489566,15970,Domaine,43.5762,1.34794,0,1970324838936285,1
3377699722500907,5782,Pader,43.6364,1.43261,0,1970324837186411,1
3377699722555964,29001,Frouzins JP Sabatier,43.5252,1.32052,0,1970324839002683,1
3377699722591445,3532,INSA,43.5737,1.4647,0,1970324837186111,1
3377699722591446,3533,INSA,43.5737,1.46496,0,1970324837186111,1
3377699722599634,4185,Lespinet Struxiano,43.5793,1.46773,0,1970324837185373,1
3377699722609694,12440,Gleyze-Vieille,43.5468,1.46549,0,1970324837185356,1
3377699722609695,12443,Gleyze-Vieille,43.547,1.46637,0,1970324837185356,2
3377699722609696,14820,Eglise Ramonville,43.5513,1.46939,0,1970324837186294,1
3377699722609698,14720,St-Sernin,43.5158,1.45995,0,1970324837186512,1
3377699722609700,23160,Salas Montjoie,43.54,1.46272,0,1970324839056419,2
3377699722609711,18880,Communauté Religieuse,43.6114,1.53146,0,1970324839056430,1
3377699722609712,18881,Communauté Religieuse,43.6114,1.5313,0,1970324839056430,1
3377699722609715,15012,Ecole Castanet,43.5199,1.49621,0,1970324837186499,2
3377699722609720,20820,Rosiers,43.5791,1.56105,0,1970324837190553,2
3377699722609722,26420,Garbose,43.5925,1.57142,0,1970324839056441,2
3377699722609725,26470,St-Jean Pyrénées,43.6124,1.49465,0,1970324839056444,1
3377699722609726,26471,St-Jean Pyrénées,43.6124,1.49478,0,1970324839056444,2
3377699722609729,26430,En Gilède,43.6045,1.58896,0,1970324839056448,1
3377699722609731,26450,Pierre Coupeau,43.612,1.49965,0,1970324839399682,1
3377699722609732,26451,Pierre Coupeau,43.6121,1.49964,0,1970324839399682,1
3377699722609734,26400,Encannos,43.6027,1.53825,0,1970324839056453,2
3377699722609737,26410,Vignalis,43.6019,1.54428,0,1970324839056456,2
3377699722609739,25001,Ecole les Varennes,43.4773,1.6885,0,1970324837190395,2
3377699722609740,25111,Mairie Odars,43.5236,1.58872,0,1970324837190660,2
3377699722609742,21831,Cisarol,43.5866,1.56814,0,1970324837186807,2
3377699722609747,18723,Labège Innopole Gare SNCF,43.5478,1.51366,0,1970324837185293,1
3377699722609749,19610,Bois des Dames,43.497,1.45835,0,1970324837190324,2
3377699722609750,20461,Hameau de Gramont,43.6335,1.49182,0,1970324837540476,2
3377699722609751,20483,CNES,43.5563,1.48144,0,1970324838833582,1
3377699722609752,21161,Palombe Colombe,43.6889,1.40922,0,1970324837190510,1
3377699722609753,21171,Bergeron,43.6991,1.40632,0,1970324837190511,1
3377699722609754,21201,Terroir 1,43.7005,1.40221,0,1970324837190514,2
3377699722609755,21211,Terroir 2,43.7031,1.40108,0,1970324837190515,2
3377699722609756,21221,ZI Petit Paradis,43.7131,1.3963,0,1970324837190516,2
3377699722609757,21231,Industrie,43.7169,1.39276,0,1970324837190517,2
3377699722609759,21251,Capdejouan,43.7213,1.39505,0,1970324837190519,1
3377699722609763,24320,Les Prés de Quint,43.5728,1.56217,0,1970324839056482,2
3377699722609764,25273,Ticaille,43.4467,1.59778,0,1970324837188010,1
3377699722609765,25391,Paradis,43.5047,1.5673,0,1970324837190376,1
3377699722609766,25401,Mairie Belberaud,43.5073,1.56908,0,1970324837190375,1
3377699722609767,26040,Le Pin,43.4899,1.49946,0,1970324837190327,2
3377699722609768,25830,Centre Village,43.457,1.52113,0,1970324837190372,2
3377699722609769,27610,Place du Relais,43.6372,1.39023,0,1970324837186652,1
3377699722609770,27611,Place du Relais,43.6373,1.38982,0,1970324837186652,2
3377699722609771,27641,Doret,43.6344,1.37666,0,1970324837189337,1
3377699722609772,28012,Platanes,43.6379,1.38124,0,1970324837189341,1
3377699722609773,28013,Platanes,43.6382,1.38043,0,1970324837189341,1
3377699722609774,28022,Révolution Française,43.6387,1.37763,0,1970324838801615,1
3377699722609775,28023,Révolution Française,43.6389,1.37907,0,1970324838801615,1
3377699722609778,27651,Aéroport,43.6313,1.37473,0,1970324837184612,1
3377699722609786,27630,René Rey,43.6364,1.37551,0,1970324839056505,1
3377699722609787,27631,René Rey,43.6362,1.37553,0,1970324839056505,1
3377699722609789,27620,Romarins,43.6377,1.38525,0,1970324839056508,1
3377699722609790,27621,Romarins,43.6377,1.38509,0,1970324839056508,1
3377699722670124,19782,République,43.6836,1.32052,0,1970324837184884,1
3377699722670130,29430,Moulis,43.661,1.2816,0,1970324839116849,2
3377699722670133,29440,Labadie,43.6643,1.28355,0,1970324839116852,2
3377699722670137,29470,Cantagril,43.6695,1.28323,0,1970324839116856,1
3377699722670140,29500,Oliviers,43.675,1.28373,0,1970324839116859,2
3377699722670143,29510,Charmes,43.6759,1.28624,0,1970324839116862,2
3377699722717204,26500,Tocqueville,43.645,1.45603,0,1970324839163923,2
3377699722717206,26510,Ayral,43.644,1.46188,0,1970324839163925,1
3377699722717208,26520,Maupassant,43.6444,1.46506,0,1970324839163927,1
3377699722717210,26530,Paléficat,43.6478,1.46544,0,1970324839163929,1
3377699722717212,26541,"Champs de l'Hers",43.6505,1.46556,0,1970324839163931,2
3377699722717214,3373,Virebent,43.6534,1.46342,0,1970324839163933,2
3377699722717216,26571,Château,43.6508,1.46086,0,1970324839163935,2
3377699722717219,26551,Furet,43.6539,1.46054,0,1970324839163938,2
3377699722717221,26581,Félibres,43.6492,1.46265,0,1970324839163940,2
3377699722717339,27810,Elvire,43.5787,1.44638,0,1970324839164058,1
3377699722717341,27820,Miracles,43.5754,1.44917,0,1970324839164060,1
3377699722717343,27830,Tolstoï,43.5746,1.44316,0,1970324839164062,1
3377699722717345,27840,Bart,43.5711,1.44481,0,1970324839164064,1
3377699722717347,27850,Piscine Pech David,43.5657,1.44717,0,1970324839164066,1
3377699722717349,27861,Pech David,43.5612,1.44764,0,1970324839164068,1
3377699722717429,29480,Cimetière Mondonville,43.672,1.27678,0,1970324839164148,2
3377699722717431,29490,Réservoir,43.6718,1.27989,0,1970324839164150,1
3377699722717433,29460,Jean Jaurès,43.6697,1.28639,0,1970324839164152,1
3377699722717435,29450,Bordeneuve,43.6671,1.28299,0,1970324839164154,2
3377699722717437,29410,Berdot,43.6575,1.27632,0,1970324839164156,2
3377699722717439,29400,Gravette,43.6506,1.27606,0,1970324839164158,2
3377699722717441,29420,Gajea,43.6577,1.28907,0,1970324839164160,2
3377699722717443,29540,Mandillet,43.6608,1.30265,0,1970324839164162,2
3377699722717445,29530,Gahète,43.6648,1.30193,0,1970324839164164,2
3377699722717447,29550,Las Graos,43.6769,1.31518,0,1970324839164166,2
3377699722717449,29240,Barberousse,43.649,1.29413,0,1970324839164168,2
3377699722717451,29230,Guyenne,43.6499,1.30026,0,1970324839164170,2
3377699722717453,29250,Plateau,43.6508,1.30341,0,1970324839164172,2
3377699722717455,29130,Marchet,43.6517,1.3129,0,1970324839164174,2
3377699722717457,29180,Lasbadorgues,43.6536,1.3078,0,1970324839164176,2
3377699722717459,29190,Cordelle,43.6551,1.30458,0,1970324839164178,2
3377699722717461,29200,2 Provinces,43.6562,1.30263,0,1970324839164180,2
3377699722717463,29170,Baudelaire,43.657,1.30904,0,1970324839164182,1
3377699722717465,29150,Victor Hugo,43.656,1.31312,0,1970324839164184,2
3377699722717467,29140,Verdier,43.6541,1.315,0,1970324839164186,1
3377699722717469,29160,Mallarmé,43.6543,1.31245,0,1970324839164188,2
3377699722717471,29120,Fours,43.6498,1.31959,0,1970324839164190,2
3377699722717473,29110,Carredon,43.642,1.31693,0,1970324839164192,2
3377699722717475,29100,Syndics,43.6454,1.32389,0,1970324839164194,2
3377699722717477,29220,La Pendule,43.6583,1.32426,0,1970324839164196,1
3377699722717479,29320,Uliet,43.6654,1.34189,0,1970324839164198,2
3377699722717481,29310,La Paquière,43.6593,1.33522,0,1970324839164200,2
3377699722717483,29330,Casse,43.6559,1.3477,0,1970324839164202,2
3377699722717485,29300,Centre de Rétention,43.6441,1.33899,0,1970324839164204,2
3377699722717492,29580,Rond-Point A380,43.6235,1.34655,0,1970324839164211,2
3377699722717494,29590,Rond-Point Concorde,43.6294,1.34605,0,1970324839164213,2
3377699722717505,29210,ZA Mourlas,43.6528,1.32905,0,1970324839164224,1
3377699722724032,19891,Piquemil,43.6123,1.31955,0,1970324837189860,2
3377699722724033,19911,Tuilerie,43.6162,1.29006,0,1970324837188855,2
3377699722724034,19921,Basilique,43.6177,1.28334,0,1970324837185072,2
3377699722724035,19931,Stade,43.6153,1.27652,0,1970324837185071,2
3377699722724036,19941,Château Cru,43.6127,1.26828,0,1970324837188856,2
3377699722724037,19951,La Chauge,43.6155,1.25,0,1970324837190345,2
3377699722724038,19961,Brax le Château,43.6169,1.2403,0,1970324837185068,2
3377699722751933,13161,Calvaire,43.4964,1.31412,0,1970324837190578,2
3377699722770341,60001,Arènes,43.5929,1.41793,0,1970324837184714,1
3377699722770344,60060,Ancely,43.6183,1.3969,0,1970324837184663,1
3377699722770345,60061,Ancely,43.6183,1.39685,0,1970324837184663,1
3377699722770347,60070,Servanty Airbus,43.6255,1.3934,0,1970324837184661,1
3377699722770348,60071,Servanty Airbus,43.6256,1.39333,0,1970324837184661,1
3377699722770349,60030,Casselardit,43.6032,1.40776,0,1970324837186008,1
3377699722770350,60031,Casselardit,43.6032,1.40765,0,1970324837186008,1
3377699722770352,60150,Andromède-Lycée,43.6548,1.37365,0,1970324837343242,1
3377699722770353,60151,Andromède-Lycée,43.6549,1.37347,0,1970324837343242,1
3377699722770354,60130,Grand Noble,43.6448,1.37751,0,1970324837184670,1
3377699722770355,60131,Grand Noble,43.6448,1.37739,0,1970324837184670,1
3377699722770356,60140,Place Georges Brassens,43.6486,1.3756,0,1970324837184992,1
3377699722770357,60141,Place Georges Brassens,43.6486,1.37558,0,1970324837184992,1
3377699722770358,60120,Patinoire-Barradels,43.6408,1.38194,0,1970324837186646,1
3377699722770359,60121,Patinoire-Barradels,43.6401,1.38276,0,1970324837186646,1
3377699722771660,60171,Aéroconstellation,43.6634,1.36262,0,1970324837190628,1
3377699722771663,60160,Beauzelle,43.6603,1.36957,0,1970324839218382,1
3377699722771664,60161,Beauzelle,43.6603,1.36944,0,1970324839218382,1
3377699722771666,60010,Zénith,43.5948,1.40929,0,1970324839218385,1
3377699722771668,60011,Zénith,43.5948,1.40937,0,1970324839218385,1
3377699722771669,60020,Cartoucherie,43.6008,1.41139,0,1970324837186011,1
3377699722771670,60021,Cartoucherie,43.6009,1.41138,0,1970324837186011,1
3377699722771672,60040,Purpan,43.6091,1.40211,0,1970324839218391,1
3377699722771673,60041,Purpan,43.6091,1.40195,0,1970324839218391,1
3377699722771679,60050,Arènes Romaines,43.6141,1.39822,0,1970324839218398,1
3377699722771680,60051,Arènes Romaines,43.6141,1.39813,0,1970324839218398,1
3377699722771681,60090,Pasteur-Mairie de Blagnac,43.6341,1.3913,0,1970324837186653,1
3377699722771682,60091,Pasteur-Mairie de Blagnac,43.6347,1.39117,0,1970324837186653,1
3377699722771684,60080,Guyenne-Berry,43.631,1.3917,0,1970324839218403,1
3377699722771685,60081,Guyenne-Berry,43.631,1.39167,0,1970324839218403,1
3377699722771687,60100,Place du Relais,43.6368,1.38994,0,1970324837186652,1
3377699722771689,60101,Place du Relais,43.6367,1.38991,0,1970324837186652,1
3377699722771691,60110,Odyssud-Ritouret,43.6363,1.38524,0,1970324839218410,1
3377699722771693,60111,Odyssud-Ritouret,43.6363,1.38517,0,1970324839218410,1
3377699722824472,29600,Cyprié,43.6098,1.51426,0,1970324839271191,1
3377699722824495,21661,Terroir 3,43.7061,1.3997,0,1970324838833289,2
3377699722882589,29720,Ch. du Barric,43.5693,1.59385,0,1970324839329308,1
3377699722882593,29750,Eglise de Mondouzil,43.6344,1.55733,0,1970324839329312,1
3377699722882594,29751,Eglise de Mondouzil,43.6342,1.5574,0,1970324839329312,1
3377699722882596,29740,Hurtau,43.6306,1.56572,0,1970324839329315,2
3377699722882597,29741,Hurtau,43.6302,1.56543,0,1970324839329315,2
3377699722882599,29710,Mairie Aigrefeuille,43.5681,1.58888,0,1970324839329318,2
3377699722882604,29730,St-Julia,43.5593,1.59268,0,1970324839329323,2
3377699722882606,29700,Terrefort,43.5694,1.5811,0,1970324839329325,1
3377699722882607,29701,Terrefort,43.5692,1.58125,0,1970324839329325,2
3377699722882610,29760,ZA Les Landes,43.6392,1.55534,0,1970324839329329,1
3377699722882616,4445,Ramonville,43.5558,1.47722,0,1970324838348800,1
3377699722882618,18812|18814,Gare de Labège,43.5314,1.53305,0,1970324837185294,1
3377699722882619,18813|18815,Gare de Labège,43.5317,1.53337,0,1970324837185294,1
3377699722882620,19273,Escalquens La Caprice,43.5316,1.55221,0,1970324837185314,2
3377699722882623,29800,Cinéma Occitane,43.5396,1.51261,0,1970324839329342,1
3377699722882624,29801,Cinéma Occitane,43.5397,1.5125,0,1970324839329342,1
3377699722882625,27055,Castanet-Tolosan,43.5085,1.50689,0,1970324838561174,1
3377699722883947,29711,Mairie Aigrefeuille,43.5683,1.58891,0,1970324839329318,2
3377699722883949,26411,Vignalis,43.6021,1.54451,0,1970324839056456,1
3377699722914784,514,Barrière de Paris,43.6267,1.43453,0,1970324837185046,1
3377699722914804,4448,Ramonville,43.5559,1.4777,0,1970324838348800,1
3377699722914812,20818,Borderouge,43.6414,1.45223,0,1970324837501997,1
3377699722914816,23140,Coustet,43.55,1.46699,0,1970324838869899,1
3377699722914817,23161,Salas Montjoie,43.5402,1.46242,0,1970324839056419,2
3377699722914818,26301,Adonis,43.6301,1.42362,0,1970324838834149,1
3377699722914819,26311,Pont de Ginestou,43.633,1.42252,0,1970324838834151,2
3377699722914820,26321,Laurencin,43.6354,1.41814,0,1970324838834153,1
3377699722914821,26331,Eberhardt,43.64,1.41561,0,1970324838834155,1
3377699722914822,26341,ZI La Glacière,43.6434,1.41619,0,1970324838834157,1
3377699722914827,26501,Tocqueville,43.6453,1.45607,0,1970324839163923,2
3377699722914829,26511,Ayral,43.6442,1.46169,0,1970324839163925,1
3377699722914830,26521,Maupassant,43.6443,1.46465,0,1970324839163927,1
3377699722914833,26531,Paléficat,43.6473,1.465,0,1970324839163929,1
3377699722914835,27801,Saint Agne Gare SNCF,43.5798,1.44889,0,1970324837184617,1
3377699722914836,27811,Elvire,43.5788,1.44687,0,1970324839164058,1
3377699722914837,27821,Miracles,43.5754,1.44966,0,1970324839164060,1
3377699722914838,27831,Tolstoï,43.5751,1.44329,0,1970324839164062,1
3377699722914841,27841,Bart,43.5714,1.44477,0,1970324839164064,1
3377699722914842,27851,Piscine Pech David,43.566,1.44726,0,1970324839164066,1
3377699722914852,30692,Chopin,43.6439,1.45887,0,1970324838547367,2
3377699722914853,30693,Chopin,43.6441,1.45812,0,1970324838547367,2
3377699722914855,29991,Belberaud La Balme,43.5066,1.55417,0,1970329131942087,2
3377699722946653,22316,La Vache,43.6338,1.43518,0,1970324838319080,1
3377699722950708,21131,Gutemberg,43.7212,1.39702,0,1970324839397427,1
3377699722950710,21141,Electronique,43.7192,1.3958,0,1970324839397429,2
3377699722950721,27123,Fonsegrives Collège,43.5803,1.53715,0,1970324837190645,1
3377699722950725,29340,Rte de Gleyzette,43.4951,1.45373,0,1970324839397444,2
3377699722950727,29350,Sauveterre,43.4905,1.45462,0,1970324839397446,2
3377699722950729,29360,Le Rougé,43.4794,1.45767,0,1970324839397448,2
3377699722950747,29390,Ferme de Panteville,43.4848,1.43338,0,1970324839397466,2
3377699722950751,29620,Eglise Rebigue,43.4884,1.47938,0,1970324839397470,2
3377699722950753,29630,Route des Bardis,43.4873,1.49268,0,1970324839397472,1
3377699722950757,29640,Ch. du Causset,43.5044,1.44075,0,1970324839397476,2
3377699722950760,29650,Ch. du Roucat,43.5063,1.44903,0,1970324839397479,1
3377699722950761,29651,Ch. du Roucat,43.5061,1.44959,0,1970324839397479,1
3377699722950764,29660,Coq,43.5082,1.42445,0,1970324839397483,2
3377699722950768,29770,Guilhaumat,43.5058,1.41974,0,1970324839397487,2
3377699722950771,29820,Potiers,43.5291,1.44612,0,1970324839397490,1
3377699722950773,29830,Tolosates,43.5229,1.44929,0,1970324839397492,1
3377699722950780,29850,Brantalou,43.518,1.44131,0,1970324839397499,2
3377699722950783,29860,Gentis,43.5167,1.44715,0,1970324839397502,2
3377699722950785,29870,Ch. de Canti,43.5195,1.43268,0,1970324839397504,2
3377699723020706,16930,Castelmaurou Mairie,43.6785,1.53146,0,1970324837185193,1
3377699723020707,16932,Castelmaurou Mairie,43.6775,1.53304,0,1970324837185193,2
3377699723020709,29601,Cyprié,43.6098,1.51426,0,1970324839271191,2
3377699723020711,2650,Bd F. Mitterrand,43.5543,1.47576,0,1970324839467430,1
3377699723020712,2651,Bd F. Mitterrand,43.5541,1.47403,0,1970324839467430,1
3377699723062977,15980,Chêne Vert,43.6967,1.37349,0,1970324839509696,1
3377699723062978,15981|15983,Chêne Vert,43.6963,1.37317,0,1970324839509696,1
3377699723132164,1660,Ch. Papus,43.574,1.41266,0,1970324837185929,1
3377699723132175,23040,Hubert Curien,43.5578,1.42701,0,1970324839578894,1
3377699723132177,23041,Hubert Curien,43.5578,1.42701,0,1970324839578894,1
3377699723135370,36020,"Jeanne d'Arc",43.6082,1.44626,0,1970324837184932,1
3377699723135387,23051,Oncopole,43.5543,1.43194,0,1970324839361574,1
3377699723135389,29020,Painlevé,43.5226,1.32222,0,1970324839582108,1
3377699723135390,29021,Painlevé,43.5221,1.32179,0,1970324839582108,1
3377699723135393,29010,Collège Picasso,43.5202,1.32039,0,1970324839582112,1
3377699723135394,29011,Collège Picasso,43.5202,1.32029,0,1970324839582112,1
3377699723135397,29030,F. Mitterrand,43.5244,1.32307,0,1970324839582116,2
3377699723135399,29031,F. Mitterrand,43.5241,1.32296,0,1970324839582116,1
3377699723135401,670,Bigorre,43.5748,1.41099,0,1970324837185928,1
3377699723135406,23020,Landes,43.5729,1.41694,0,1970324839582125,1
3377699723135408,23021,Landes,43.5731,1.41612,0,1970324839582125,1
3377699723154117,23030,Courtois de Viçose,43.5698,1.42287,0,1970324839600836,1
3377699723154118,23031,Courtois de Viçose,43.5698,1.42274,0,1970324839600836,1
3377699723190509,23100,Ch. des Martyrs,43.5705,1.41978,0,1970324839637228,1
3377699723198509,29570,Buffe Vent,43.6586,1.28618,0,1970324839645228,2
3377699723198512,29690,Birou,43.6583,1.29476,0,1970324839645231,2
3377699723198514,36010,Jean Jaurès,43.6067,1.4499,0,1970324837184810,1
3377699723198517,36030,Compans-Caffarelli,43.6106,1.43506,0,1970324837184671,1
